411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
pissing contest|||1. A contest, usually between two males, to see who can urinate over the longest distance, or for the longest amount of time. 2. A contest in which logical rational argument in the search for truth gives way to emotional and/or personal attacks for the sake of power or reputation. Usually such contests leave a feeling of ill-will amongst all involved, and prove nothing more than who belongs where in a primal heirarchy. Derived from the term "pissing grounds", which are usually urinated on to mark ownership.|||What started out as a rational debate quickly degenerated into a pissing contest.|||74,30
pissing contest|||Macho posturing||||||74,55
pissing contest|||Term most famously used by President Lyndon B. Johnson, perhaps the most foul-mouthed senior politician in the history of the USA, who famously instructed us "not to get into a pissing contest with a polecat." Unfortunately, Johnson failed to take his own advice and embroiled American troops in Vietnam.|||Given that I instructed my fellow Americans not to get into a pissing contest with a polecat, the sheer amount of urine on my business suit is a tad surprising.|||43,27
Ruby Murray|||cockney rhyming slang for a curry|||i fancy a ruby murray|||64,13
trade last|||a compliment that I heard about you that I offer to trade for a compliment you have heard about me; can be redeemed at a later date or used as an installment for the future (as in, when someone hears something nice about you, if you have given them a trade-last, they are bound to tell you the compliment you received but weren't around to receive it)|||Me: "Hey! I heard Peggy thought your butt looked great in those jeans."You: "Wow, really? That's awesome!"Me: "Yeah, that's a trade last, so now you have to tell me next time someone says something good about me."You: You got it!(six months later)You: "Hey! I heard Peggy thought your butt looked great in those jeans."Me: "Wow, really?"You: "Yeah! That Peggy sure is obsessed with butts."Me: "She's not very discerning, either."|||4,0
prego|||a pregnant chick, type of porn|||that prego is huge and ready to pop|||501,196
prego|||Knocked up; bun in the oven|||That Missy girl on our floor is Prego.  She is due any day now.|||361,140
prego|||"you're welcome" in italian|||"scuze! grazie!""prego"|||355,186
prego|||Good spaghetti sauce.|||All I buy is Prego spaghetti sauce, whenever I cook Prego.|||208,168
prego|||This is anothe word for being pregnant|||The spring time is when everyone gets prego.|||117,77
prego|||In Italian, "prego" literally means, "I pray," but is usually used to indicate, "You're welcome."|||Situation 1: "Grazzie, Signore/a." (thank you, sir/madam) "Prego" (as in, your welcome) Situation 2: "Prego!" (as one would offer a seat)|||73,51
prego|||Slang for a pregnant chick or a pregnant chick covered in spaghetti sauce.|||Jamie Lynn Spears is Prego.|||102,97
FOP|||A 19th century-ish term for what is basically a metrosexual. A dandy, if you will. Usually high-cultured, well-dressed, very social individual who enjoys fashion and parties and prissy things like that. Perfect personal hygiene. NOT always gay, though often so. Often cannot actually afford this expensive, high-class lifestyle but somehow tries to live it anyway.|||"What is he doing wearing that $200 shirt when he can barely pay his rent? Fop!"|||482,83
FOP|||Raoul, Vicomte de Chagny.|||Raoul is a fop. What. I can't think of a decent example.|||365,180
FOP|||An fancily dressed gentleman, also called "dandy"|||Zorro's disguise as a fop was brilliant.|||199,62
FOP|||the OTHER hair treatment|||I am a DAPPER DAN} man, goddammit! I don't want FOP!|||108,78
FOP|||1. fresh off the plane (because boats are so last century).2. someone overly concerned with their appearance.|||1. When I immigrated to ___, I was so unaccustomed to the ___ which is nonexistent in my home country of ___ that I was gawking like a total fop.2. My ex-boyfriend is a fop.|||34,17
FOP|||Accronym for Fucking Old People.|||I hate driving in Florida because of all the Fops.|||15,8
FOP|||Fresh Of the Plane. An alternative to Fresh of the Boat (Fob) for those who arrive by plane. (n.) slang term for an Asian immigrant that comes by plane|||"Man, what's up with your accent, Fob?""What is Fob?""Fresh off the Boat""I take plane""Fine FOP"|||42,37
early bird|||1. a person who wakes up early  2. a person who arrives early|||I am an early bird, but I do sleep in on weekends.|||113,27
early bird|||The ultimate way to start an all-day binge. Refers to being up and drunk within 4-6 AM and staying up for the entire day (until you would normally go to bed on a drinking day, sometimes taking you to 24 hours). Make sure you have atleast 1 great drinking ally or several drinking buddies for this veritable marathon of booze. Its lesser relatives are the 'Rise and Souse' and the 'AM attack'|||You: I had a killer Saturday, it was a bonafide Early Bird. 24 hours of heavy drinking insanity.  Well-Informed Cockney Englishman: Remarkable! Nothin like getting shined to the tits, eh? Right proper job mate, you flunk your booze like a reg'lar champine. You: Right on.|||36,24
early bird|||An early bird is a term that refers to a guy that is easily aroused, cums too early, and lasts a short period of time.|||"He was an early bird! I just started and he came all over me!"|||24,20
early bird|||When your penis pops out of your pants/underwear.|||Guy 1: "Ew dude whats that"Guy 2: "Sorry dude, I have an Early Bird"|||16,13
early bird|||The greatest tiny restaurant on the face of the earth near willow brook mall on pompton avenue, located in New Je rsey.|||Guy 1- Hey do you wanna go to EarlyBirds? Guy 2- Sure i'll go that place is the shit.|||9,6
early bird|||One who ejaculates early during sex.|||Daughter:Early bird.Father:What?Daughter:You came too soon!|||65,85
swamp rat|||A swamp rat is a name for a skinny little asain who is a snitch, or rat. Swamp rats don't shower, and they spend most of their time snitching on pure breds.|||"Dude, Alex is such a swamp rat. He just ratted out Sean to the admins!"|||87,69
swamp rat|||Country Whore,Dirty slut, smut bucket, Favors A hood rat. You can find then in small country towns. Usually used as a quick Lay, When everyone else your haveing sex with is unavaliable.. A Last Resort.|||Ex: Man! My girl wont give me no ass, I guess il call up my swamp rat to suck me up real quick! EX: Man, That bitch is straight from the swamps. She let me hit that shit in the backseat for $5.. Such A swamp rat.|||38,28
swamp rat|||A large city resident who, due to smog pollution and over population, has mutated into rat-like behavior. Characteristics include: erratic driving, minuet patience, extreme cynicism, narcissism, ultra materialism, competitive without competition and shallow friendliness.|||When driving on the freeway in the Los Angeles area, you easily spot a swamp rat, he's the guy in the BMW swerving in and out of lanes, tail gating or waiting until the last possible moment to merge so that he can get a whopping ten feet further in stop and go traffic.|||3,3
swamp rat|||A person male or female that is engaged in filthy, Redneck and sometimes even sexual activity with unknown people they have met, this has also been known to happen to close friends as well.|||"Wow there goes that damn Sandy and Chris they are such Swamprats!!"|||4,4
swamp rat|||1) A person who is undesirable or ugly. Usually used by teenagers to insult the opposite sex. 2)Usually people who are low lives. They don't have money.|||Wow you really are getting bugged by that swamp rat John.  Yeah i know i don't like them but they keep talking to me.|||2,6
swamp rat|||A rare species of rodent which is of unusually large size and found in West Philadelphia. They are often ignorantly misjudged to be a opossum. Fear not, these creatures are nothing more than a rare and placid animal.|||"that's a damn big swamp rat""you must have never seen a swamp rat before, that's nothing more than a yearling""Shit, that's some fucked up shit."|||28,44
cool down|||1.) The time required for a spell or action to reset before it can be used again (mainly used in video games) 2.) Natalie's mom|||Natalie's mom is such a cool down|||20,6
cool down|||This occurs after you have been aggressively having sex with your partner.  Once finished with your shaft still hot, from the friction of your cock and nuts pounding puss as hard as it could, your wife or fuck buddy goes down to your manhood and lightly blows on it.|||Once Billy got done checking Tammy's oil, Becky had the heart to give him a cool down.|||20,17
ATL|||Atlanta, Georgia|||I'm from that ATL, Shawty|||1073,164
ATL|||An abbreviation of the city Atlanta, located in the state of Georgia.  Atlanta is well-known for being the birth city of many song artists, mainly rappers (Nivea, Lil' John, Usher, The Ying Yang Twins, etc.).  The abbreviated word is often shouted out by artists who hail from the Georgia area.|||Usher: "Peace up, A-town down" Lil John:  "Yeahhh!!!  ATL for real!" Ying Yang Twins:  "ATL, no disrespecee..."|||632,149
ATL|||Abbreviation of Atlanta.Mostly used by OutKast and other hometown MC's|||"ATL, Georgia""ATLiens-style on yo' azz!|||309,159
ATL|||Abbreviation for Atlanta|||T.I- All through the ATL come and Ride with a G|||239,102
ATL|||Birthplace of the late, great Dr. Martin Luther King Jr.|||ATL is where Gladys Knight took the Midnight Train,The birthplace of Martin Luther King.|||265,163
ATL|||Probably the only city that doesnt have to be huge to be amazing.  I've lived here since i was two.Everybody here is warm and friendly. Its probably the friendliest places to live in the south.  And believe me when i say that most rappers on MTV or BET is most likely from ATL. Downtown Atlanta is great. I wouldnt walk around alone, though. It's probably best to bring someone with you when youre strolling around downtown. The traffic isnt too bad, you'll live. And the lifestyle is affordable whereas to other places like Los Angeles, you'd probably have to be a plastic surgeon to survive.Lots of bums in downtown Atlanta. Big concerts are thrown every now and then. Youve got Little Five Points for those goths and skaters. Its hot as hell in the summer time  and when winter comes,  its gets really realy  chilly but it hasnt snowed since five years ago. You'll see some famous rappers if youre in the right place. Some rappers could be seen at like, Lenox Mall every once in a while. The school's here are okay. The best place to come down here is in the Summer where everything happens. its easy to get to one place to another. if you live in the suburbs and wanna get downtown, it'll take you 30 minutes if you take Marta, which is our train. And and hour by car to get downtown if youre from the suburbs. *****If you talk to anyone downtown, you will not understand them due to their heavy ghetto southern accent. see below.|||yuh, im frum da A, so im leanin' ehn rockin girl: guh' i cayn't daynce, i got mah high heeeelz on.typical atl girl: den take dem awf deeeeen. oooh girl, when i be at duh skatin rink, i be taken awf mah shoooz, mah earrangs, mah raaaangs, oooh i be taken awf ERRTHANG tuh buss a mooove. Dooh ya thang, now walk it aaaaaaau. dont hate.|||227,151
ATL|||Abbreviation for Atlanta, Georgia. Usually referred to by rappers. Home of the Georgia Tech Yellow Jackets and the Varsity Restruant. Best city in the South besides Columbia, South Carolina.|||We Repin' the A.T.L. playa.|||210,151
vet|||(n.) A Veteran. One who is long-standing in the field. (n.) A veterinarian, one who is engaged in seeing to the well being of animals. (v.) To search the history of someone to evaluate them.|||a) I am a veteran of the Golf wars. Fear my VW of doom! b) I'm ill, take me to the vet. I mean, uh, woof?  c) Ok mr Gumba we need to vet your history before giving you a job as one man army.|||165,48
vet|||v. to thoroughly check out your selection for vice president.  (This is a process that is apparently not as thorough as once thought, allowing for a selection that includes a history of political coercion and greed, and a family full of unwed mothers, automatic machine gun-toters, and shotgun weddings.  Yee haw.)|||Did anyone vet Sarah Palin for VP?  Because this bitch is crazy, and her family is stupid.  If John McCain manages to win this election, then there is no hope for America.  God Bless Insanity.  Amen.|||75,37
vet|||verb.  The act of doing someone's work for them.|||Examples of "vetting" (v - active) are prominent in the investment banking world, such as when a more senior investment banker who is "too busy with clients" asks you to do work for him/her that he/she does not know how to do, he or she will ask... "Hey Steve, can you please vet the model I just emailed you?"|||42,21
