Club Sandwich|||Similar to a 'sandwich grind' seen at a nightclub with a girl and 2 guys on either side. However, a Club Sandwich involves more than 3 people.The phrase derives from two sources; (1) traditional club sandwiches have three slices of bread instead of two, (2) it's a sandwich in a nightCLUB.|||Nah, looks like she's already in a club sandwich, let's find some fresh meat|||2,4
Club Sandwich|||Similar to a threesome but involves 5 people, 3 male and 2 female, in a stack arrangement that resembles a Club Sandwich.  In order to hold the stack together one of the women must wear a strap-on otherwise known as the 'toothpick' in the sandwich.|||Could my two friends and I interest you ladies in a Club Sandwich?|||8,12
Club Sandwich|||A bruise] or discomfort on or around the vagina. Mainly due to running into the corner of a table, doorknob, or by excessive vaginal intercourse.|||Ouch, don't touch me there Mark, I got a Club Sandwich yesterday. OUCH! I just Club Sandwiched myself on this coffee table.|||6,19
Londonderry|||A town in southern New Hampshire filled with band geeks that think theyre cool. Macks Apple owns 300 percent of the town. Largest population of zebras in the United States. Name originated from the city of Londonderry, Japan. African American percentile is around negative 20 percent as stated in the 2003 census. The basement of the local library is a breeding ground for flaming robot nazis. Pockets of radiation have lead to the mutation of locals giving them supernatural abilities including but not limited to: faster growing fingernails, glowing eyes, and flaming cocks.|||I cant wait to leave londonderry and move to a REAL town|||73,53
Londonderry|||Fictional term used to refer to Derry a city in county Derry, Ulster, Ireland.|||Lets march around the walls of Londonderry.|||107,114
Londonderry|||A kick ass town in NH with some pretty cool people. Yeah, theres way too many apple orchards, but people learn to enjoy them.   The High School has one sick band that's going to march at the olympics. yeah, they're that good.  They also have some good sports there. Londonderry is a great place to be.|||Everyone should move to Londonderry.|||57,68
Londonderry|||A town in Rockingham County, southern New Hampshire which is 40% apple orchards, 40% rich neighborhoods that try to copy neighboring Windham, 10% middle to lower-middle class neighborhood,s and 10% ugly strip malls. VERY close to ghettos Salem, Manchester, and Nashua so it's not surprising that lots of drugs find their way into the bedrooms of Londonderry teens.Yes the stereotype that all Windham kids view Londonderry kids as pseudo-rich is true.|||Londonderry kid: Wanna hang out?Windham kid: No, I need to get new gas for my boat and test out my new four-wheeler.Londonderry kid: That's okay. At least I can get high at Max Apples.|||24,37
Londonderry|||A very dirty town in southern New Hampshire. It is known to smell of skunks.|||I traveled through Londonderry yesterday, and had to shower twice to get the stink off.|||43,59
Londonderry|||It is town in Northern Ireland. Many people like to address Londonderry as Derry, which is bizarre and delusional because they cannot get over the fact that LONDONderry is part of the United Kingdom (forever and ever), NOT Republic of Ireland. The British Monarchy will reign over Londonderry for the next 1,000 years and more. Long live Queen Elizabeth II. So hands off, Irish and Nationalists! Go and get a life of your own and stay off British soil!|||A: May I know the way to Derry, Ireland?B: You fool! There is no such thing as Derry in Ireland, only Londonderry in Northern Ireland, United Kingdom.A: I'm so sorry. I am just a ignorant imbecile who should have know better than to make a fool of myself than to use that embarrassing and foolish term.B: I forgive you, and most importantly, the Queen of Great Britain and Northern Ireland forgives you too.|||16,37
Londonderry|||a place in sydney australia also know as "the derry"|||londonderry is the place to be!!!!!|||9,34
Humoris|||For people that aren't a smart ass and don't spell it, "humorous."|||He thinks its humoris that I spelled it that way. Douche.|||3,1
wifestyle|||The change in a single man's living habits dictated by the new spouse after one has become wedded.|||"Is Chris coming bowling with the us tonight?"Nope, Bowling is no longer part of his new wifestyle"|||4,1
wifestyle|||the quality of life that set as the precedent by the female of a marital couple that dominates over a previous non-marital lifestyle or a lifestyle that is more accommodating to a male spouse|||His Monday night football parties with his drinking buddies was replaced with episodes of Dancing with the Stars.  Frank now feels shame living in his new wifestyle.|||5,3
fractal|||An infinitely complex mathematical shape that most people find interesting but are utterly clueless as to how it is made.|||I know how to make fractals and you don't.|||75,19
fractal|||A fractal is an extremely complex geometric form consisting of smaller copies of itself repeating across (theoretically) infinitely smaller scales, the whole a development of a disarmingly simple mathematical formula.  When a fractal is fed into a computer that is also programmed to cycle the colours of the visual spectrum through the pattern, the result can be pleasantly trippy.|||Wow, fractals on screen!  Let's drop some acid and watch the grooviness!!!|||47,8
fractal|||any of various extremely irregular curves or shapes for which any suitably chosen part is similar in shape to a given larger or smaller part when magnified or reduced to the same size, such as me.|||I am a fractal.|||33,17
fractal|||A picture of brilliant colors and shapes one can trip out to.|||"Dude I was so fucked up! I tripped out to fractals for like an hour, I was in another world."|||24,20
fractal|||shitty word you have to know to pass physics exams.  should be used in sentences containing other shitty words.|||the fractal quanta of the geometric episteme severely calibrated the deontological cathexis|||19,57
given up|||1. A state of feeling or thought when you just can't go on any longer. 2. A popular song by Linkin Park, one of their most aggressive to date.|||"I've given up, I'm sick of feeling. Is there nothing you can say? Tell me what the fuck is wrong with me!"|||19,3
merker|||The person that does the merking or the murdering.|||I am the stealth merker|||10,0
merker|||a word used only by amazingly attractive girls. THAT IS ALL!|||Lick my merker. Your merker is fat and juicy.|||12,37
IRS|||Income Removal System|||The IRS folks tried to jack 5 grand off my bank account|||3343,637
IRS|||Internal Revenue Service the band of thieves sanctioned by the govenment to take money from you in the form of income taxes and on anything you ever buy so congress has the trillions of dollars it needs to waste on pork, and projects that do nothing to benefit society, except the few people that will help keep them in office.|||The IRS reposessed my car because I couldn't pay the taxes on it. Although I won a new boat, I had to sell it to pay the taxes on it to the IRS.|||775,150
IRS|||the biggest rip-off in the history of U.S. government|||The IRS folks tried to jack 5 grand off my bank account|||528,173
IRS|||Infernal Revenue "Service" a cartel of supercriminals who hold Americans hostage for tribute money gathered each April 15th|||The Waffen IRS will kill anybody who refuses to pay his tribute to them (taxes)|||429,135
IRS|||Government branch that steals our money so it can be spent on bums that are too lazy to work, women that have too many kids, and bling bling chrome rims for guys with no jobs. Just take your welfare check to the local Currency Exchange, and you're good to go!  Makes me proud to pay taxes on my hard earned money!|||I made $100,000 last year, working 60 hours a week. Actually, I made $40,000 after taxes because the IRS feels that people who don't work for a living, deserve to get checks in the mail. Why don't other countries do this except us again? Oh that's right, we're lazy for the most part.|||345,163
